time,system_demand,demand_7da,temp
2023-04-07 20:00:00,25449.0,25745.34,59.38
2023-04-07 21:00:00,24780.0,25249.27,57.47
2023-04-07 22:00:00,23510.0,24176.85,56.44
2023-04-07 23:00:00,22301.0,22934.03,55.54
2023-04-08 00:00:00,21480.0,21883.62,54.72
2023-04-08 01:00:00,20761.0,21047.53,54.27
2023-04-08 02:00:00,20285.0,20456.97,53.58
2023-04-08 03:00:00,20037.0,20159.72,53.96
2023-04-08 04:00:00,20149.0,20205.76,53.26
2023-04-08 05:00:00,20659.0,20637.77,52.52
2023-04-08 06:00:00,21157.0,21165.16,52.47
2023-04-08 07:00:00,20860.0,20834.07,52.54
2023-04-08 08:00:00,19910.0,19817.67,54.39
2023-04-08 09:00:00,18961.0,18134.72,57.31
2023-04-08 10:00:00,18031.0,16611.07,61.5
2023-04-08 11:00:00,17007.0,15648.83,64.27
2023-04-08 12:00:00,16485.0,15317.1,65.88
2023-04-08 13:00:00,16426.0,15415.41,66.83
2023-04-08 14:00:00,16529.0,15906.67,67.87
2023-04-08 15:00:00,17251.0,17130.14,68.13
2023-04-08 16:00:00,18729.0,18852.78,67.59
2023-04-08 17:00:00,20440.0,21131.34,65.84
2023-04-08 18:00:00,22376.0,23167.05,63.68
2023-04-08 19:00:00,24021.0,24699.47,61.41
2023-04-08 20:00:00,24204.0,25036.31,58.84
2023-04-08 21:00:00,23595.0,24484.23,57.47
2023-04-08 22:00:00,22600.0,23406.59,56.71
2023-04-08 23:00:00,21607.0,22187.24,55.72
2023-04-09 00:00:00,20838.0,21395.29,54.81
2023-04-09 01:00:00,20060.0,20511.63,54.3
2023-04-09 02:00:00,19712.0,19893.59,54.12
2023-04-09 03:00:00,19623.0,19557.18,53.58
2023-04-09 04:00:00,19664.0,19476.33,53.26
2023-04-09 05:00:00,19978.0,19564.91,53.11
2023-04-09 06:00:00,20326.0,19666.01,52.9
2023-04-09 07:00:00,20178.0,19448.31,52.95
2023-04-09 08:00:00,19449.0,18542.76,54.09
2023-04-09 09:00:00,17975.0,17255.73,57.43
2023-04-09 10:00:00,16887.0,16069.18,62.04
2023-04-09 11:00:00,15904.0,15683.88,64.99
2023-04-09 12:00:00,15131.0,15990.62,69.04
2023-04-09 13:00:00,14967.0,16678.93,72.12
2023-04-09 14:00:00,15371.0,17684.63,74.66
2023-04-09 15:00:00,16568.0,19456.3,74.19
2023-04-09 16:00:00,18317.0,21415.59,74.39
2023-04-09 17:00:00,20402.0,23644.45,72.28
2023-04-09 18:00:00,22434.0,25283.97,69.89
2023-04-09 19:00:00,23872.0,26345.75,67.86
2023-04-09 20:00:00,24117.0,26378.78,65.34
2023-04-09 21:00:00,23535.0,25539.99,63.86
2023-04-09 22:00:00,22182.0,24071.83,62.46
2023-04-09 23:00:00,20997.0,22534.29,62.83
2023-04-10 00:00:00,20358.0,21327.58,60.89
2023-04-10 01:00:00,19873.0,20660.13,60.01
2023-04-10 02:00:00,19548.0,20165.33,60.6
2023-04-10 03:00:00,19410.0,20043.25,60.31
2023-04-10 04:00:00,19827.0,20466.51,60.37
2023-04-10 05:00:00,21069.0,21558.0,55.9
2023-04-10 06:00:00,22457.0,23047.22,53.46
2023-04-10 07:00:00,22784.0,23697.73,52.92
2023-04-10 08:00:00,22091.0,22960.88,58.19
2023-04-10 09:00:00,21144.0,21972.07,64.6
2023-04-10 10:00:00,20271.0,21154.01,67.66
2023-04-10 11:00:00,19759.0,20889.74,69.55
2023-04-10 12:00:00,19855.0,21259.74,72.45
2023-04-10 13:00:00,20076.0,21900.72,74.75
2023-04-10 14:00:00,20397.0,22571.78,75.47
2023-04-10 15:00:00,20799.0,23737.45,74.46
2023-04-10 16:00:00,22226.0,25052.53,73.81
2023-04-10 17:00:00,23798.0,26540.36,71.74
2023-04-10 18:00:00,25557.0,27655.68,68.16
2023-04-10 19:00:00,26685.0,28445.72,64.89
2023-04-10 20:00:00,26421.0,28237.18,60.35
2023-04-10 21:00:00,25422.0,27051.77,58.91
2023-04-10 22:00:00,23959.0,25276.17,58.19
2023-04-10 23:00:00,22652.0,23596.54,56.88
2023-04-11 00:00:00,21742.0,22474.51,55.81
2023-04-11 01:00:00,21167.0,21646.68,55.29
2023-04-11 02:00:00,20967.0,21077.27,54.95
2023-04-11 03:00:00,20880.0,20870.31,54.46
2023-04-11 04:00:00,21116.0,21207.7,54.09
2023-04-11 05:00:00,21978.0,22282.52,54.19
2023-04-11 06:00:00,23346.0,23784.12,53.89
2023-04-11 07:00:00,23765.0,24175.48,53.83
2023-04-11 08:00:00,23132.0,23331.13,54.59
2023-04-11 09:00:00,22319.0,21794.01,55.49
2023-04-11 10:00:00,21285.0,20459.54,58.14
2023-04-11 11:00:00,20291.0,19820.04,63.43
2023-04-11 12:00:00,19783.0,19599.89,66.4
2023-04-11 13:00:00,19503.0,19893.37,68.56
2023-04-11 14:00:00,19293.0,20400.47,70.02
2023-04-11 15:00:00,19742.0,21392.17,69.69
2023-04-11 16:00:00,21299.0,22755.81,70.02
2023-04-11 17:00:00,23081.0,24602.96,66.72
2023-04-11 18:00:00,25033.0,26219.81,64.47
2023-04-11 19:00:00,26267.0,27513.5,61.07
2023-04-11 20:00:00,26323.0,27580.95,58.62
2023-04-11 21:00:00,25355.0,26572.91,56.75
2023-04-11 22:00:00,23758.0,24975.19,55.62
2023-04-11 23:00:00,22564.0,23460.69,54.79
2023-04-12 00:00:00,22092.0,22614.31,54.64
2023-04-12 01:00:00,21693.0,21881.22,55.11
2023-04-12 02:00:00,21099.0,21356.21,55.11
2023-04-12 03:00:00,20894.0,21149.51,54.82
2023-04-12 04:00:00,20892.0,21532.43,54.61
2023-04-12 05:00:00,22031.0,22649.76,54.7
2023-04-12 06:00:00,23570.0,24252.55,54.79
2023-04-12 07:00:00,24320.0,24640.44,54.88
2023-04-12 08:00:00,24030.0,23619.39,55.36
2023-04-12 09:00:00,22969.0,21915.64,56.08
2023-04-12 10:00:00,22800.0,20308.42,57.22
2023-04-12 11:00:00,22178.0,19271.29,58.26
2023-04-12 12:00:00,21870.0,18785.82,58.75
2023-04-12 13:00:00,21623.0,18674.66,59.41
2023-04-12 14:00:00,21231.0,18928.65,60.01
2023-04-12 15:00:00,21244.0,19621.36,60.08
2023-04-12 16:00:00,21831.0,20994.1,59.94
2023-04-12 17:00:00,23048.0,23079.88,59.7
2023-04-12 18:00:00,24834.0,25097.81,58.89
2023-04-12 19:00:00,25964.0,26725.69,57.81
2023-04-12 20:00:00,26013.0,27039.29,56.88
2023-04-12 21:00:00,25186.0,26271.8,56.14
2023-04-12 22:00:00,23721.0,24772.3,55.53
2023-04-12 23:00:00,22577.0,23349.9,54.9
2023-04-13 00:00:00,22114.0,22628.22,54.63
2023-04-13 01:00:00,21641.0,21917.58,54.34
2023-04-13 02:00:00,21229.0,21443.39,54.07
2023-04-13 03:00:00,20942.0,21268.48,54.03
2023-04-13 04:00:00,21363.0,21678.9,53.87
2023-04-13 05:00:00,22480.0,22919.72,53.6
2023-04-13 06:00:00,24075.0,24609.32,53.49
2023-04-13 07:00:00,24622.0,25420.21,53.31
2023-04-13 08:00:00,24231.0,25215.98,54.07
2023-04-13 09:00:00,23536.0,24641.93,55.2
2023-04-13 10:00:00,22502.0,24041.38,56.01
2023-04-13 11:00:00,21939.0,23414.41,56.61
2023-04-13 12:00:00,21299.0,22918.92,56.52
2023-04-13 13:00:00,21017.0,22561.55,56.61
2023-04-13 14:00:00,20560.0,22371.22,57.15
2023-04-13 15:00:00,20791.0,22377.63,57.25
2023-04-13 16:00:00,21610.0,22863.28,57.2
2023-04-13 17:00:00,22836.0,23860.43,56.35
2023-04-13 18:00:00,24497.0,25092.69,55.65
2023-04-13 19:00:00,25969.0,26579.88,54.86
2023-04-13 20:00:00,26092.0,27016.05,54.34
2023-04-13 21:00:00,25379.0,26338.54,53.8
2023-04-13 22:00:00,24028.0,24904.56,53.56
2023-04-13 23:00:00,22774.0,23478.95,53.47
2023-04-14 00:00:00,22024.0,22382.84,53.26
2023-04-14 01:00:00,21520.0,21637.2,53.2
2023-04-14 02:00:00,21258.0,21164.3,53.02
2023-04-14 03:00:00,21159.0,21024.71,52.81
2023-04-14 04:00:00,21432.0,21437.74,52.74
2023-04-14 05:00:00,22582.0,22686.95,52.41
2023-04-14 06:00:00,24087.0,24364.79,52.25
2023-04-14 07:00:00,24810.0,24941.79,52.36
2023-04-14 08:00:00,24395.0,24289.46,53.64
2023-04-14 09:00:00,23193.0,23134.74,55.22
2023-04-14 10:00:00,21741.0,21982.9,57.2
2023-04-14 11:00:00,20867.0,21011.01,58.75
2023-04-14 12:00:00,20506.0,20269.68,60.35
2023-04-14 13:00:00,20403.0,19963.92,61.5
2023-04-14 14:00:00,20443.0,19888.59,62.42
2023-04-14 15:00:00,20166.0,20296.61,62.87
2023-04-14 16:00:00,20742.0,21146.81,62.53
2023-04-14 17:00:00,21836.0,22597.28,61.48
2023-04-14 18:00:00,23423.0,24172.06,60.66
2023-04-14 19:00:00,24958.0,25697.39,58.93
2023-04-14 20:00:00,25218.0,26217.99,57.18
2023-04-14 21:00:00,24637.0,25740.52,56.12
2023-04-14 22:00:00,23536.0,24577.83,55.6
2023-04-14 23:00:00,22416.0,23295.2,54.91
2023-04-15 00:00:00,21774.0,22276.01,53.46
2023-04-15 01:00:00,21046.0,21479.64,52.9
2023-04-15 02:00:00,20486.0,20900.97,51.93
2023-04-15 03:00:00,20234.0,20611.38,51.67
2023-04-15 04:00:00,20383.0,20639.41,51.22
2023-04-15 05:00:00,20939.0,21075.57,51.13
2023-04-15 06:00:00,21289.0,21550.52,51.51
2023-04-15 07:00:00,21102.0,21269.11,50.88
2023-04-15 08:00:00,20296.0,20125.08,54.07
2023-04-15 09:00:00,19047.0,18305.56,57.69
2023-04-15 10:00:00,17855.0,16598.88,61.86
2023-04-15 11:00:00,16776.0,15475.17,64.83
2023-04-15 12:00:00,16100.0,14859.46,67.03
2023-04-15 13:00:00,16048.0,14738.47,69.06
2023-04-15 14:00:00,16071.0,15072.03,70.02
2023-04-15 15:00:00,16770.0,16108.49,69.33
2023-04-15 16:00:00,18263.0,17791.29,68.31
2023-04-15 17:00:00,20248.0,20204.55,67.15
2023-04-15 18:00:00,22271.0,22504.14,65.28
2023-04-15 19:00:00,23774.0,24246.77,61.5
2023-04-15 20:00:00,24140.0,24842.82,58.19
2023-04-15 21:00:00,23703.0,24441.56,56.68
2023-04-15 22:00:00,22818.0,23473.31,55.45
2023-04-15 23:00:00,21789.0,22342.36,54.61
2023-04-16 00:00:00,20919.0,21548.54,54.0
2023-04-16 01:00:00,20227.0,20731.63,53.38
2023-04-16 02:00:00,19674.0,20132.38,52.54
2023-04-16 03:00:00,19389.0,19802.97,52.16
2023-04-16 04:00:00,19388.0,19712.85,52.11
2023-04-16 05:00:00,19686.0,19917.32,52.34
2023-04-16 06:00:00,19975.0,19982.92,52.03
2023-04-16 07:00:00,19819.0,19435.26,52.47
2023-04-16 08:00:00,19504.0,18385.46,54.16
2023-04-16 09:00:00,18630.0,16784.56,56.41
2023-04-16 10:00:00,17947.0,15521.14,58.3
2023-04-16 11:00:00,17279.0,14924.8,61.2
2023-04-16 12:00:00,16847.0,14873.91,62.94
2023-04-16 13:00:00,16901.0,15217.27,65.14
2023-04-16 14:00:00,17076.0,15963.65,66.47
2023-04-16 15:00:00,17119.0,17297.27,66.67
2023-04-16 16:00:00,18434.0,19257.52,66.99
2023-04-16 17:00:00,20327.0,21830.22,65.66
2023-04-16 18:00:00,22453.0,23963.0,63.39
2023-04-16 19:00:00,24122.0,25324.37,59.97
2023-04-16 20:00:00,24454.0,25726.58,57.22
2023-04-16 21:00:00,23760.0,25025.03,56.16
2023-04-16 22:00:00,22538.0,23689.09,55.04
2023-04-16 23:00:00,21376.0,22285.57,54.1
2023-04-17 00:00:00,20834.0,21153.89,53.78
2023-04-17 01:00:00,20445.0,20383.5,53.4
2023-04-17 02:00:00,20075.0,19981.2,53.53
2023-04-17 03:00:00,19939.0,19891.22,53.71
2023-04-17 04:00:00,20313.0,20299.39,53.74
2023-04-17 05:00:00,21680.0,21434.21,53.62
2023-04-17 06:00:00,23383.0,22951.54,53.76
2023-04-17 07:00:00,24257.0,23488.3,54.03
2023-04-17 08:00:00,24488.0,23266.44,54.99
2023-04-17 09:00:00,24512.0,22145.91,56.39
2023-04-17 10:00:00,23950.0,21090.96,58.24
2023-04-17 11:00:00,23608.0,20476.47,59.67
2023-04-17 12:00:00,23252.0,20104.76,60.93
2023-04-17 13:00:00,22560.0,19982.63,62.71
2023-04-17 14:00:00,21498.0,20035.13,63.88
2023-04-17 15:00:00,21220.0,20613.23,64.99
2023-04-17 16:00:00,21497.0,21724.56,65.25
2023-04-17 17:00:00,22702.0,23327.47,64.24
2023-04-17 18:00:00,24436.0,25011.69,62.08
2023-04-17 19:00:00,25944.0,26421.09,59.16
2023-04-17 20:00:00,26080.0,26759.62,57.18
2023-04-17 21:00:00,25229.0,25918.04,56.48
2023-04-17 22:00:00,23797.0,24346.38,55.83
2023-04-17 23:00:00,22685.0,22975.38,55.69
2023-04-18 00:00:00,22281.0,22181.08,55.87
2023-04-18 01:00:00,22018.0,21432.38,55.81
2023-04-18 02:00:00,21584.0,20933.12,55.85
2023-04-18 03:00:00,20985.0,20794.09,55.71
2023-04-18 04:00:00,21173.0,21209.04,55.42
2023-04-18 05:00:00,22208.0,22386.54,54.88
2023-04-18 06:00:00,23838.0,23951.98,54.99
2023-04-18 07:00:00,24548.0,24260.31,55.24
2023-04-18 08:00:00,24026.0,23359.52,56.43
2023-04-18 09:00:00,22849.0,22019.66,57.85
2023-04-18 10:00:00,21703.0,20812.29,59.97
2023-04-18 11:00:00,20927.0,19984.83,62.02
2023-04-18 12:00:00,20501.0,19542.25,63.14
2023-04-18 13:00:00,20702.0,19497.68,64.18
2023-04-18 14:00:00,20174.0,19603.2,63.59
2023-04-18 15:00:00,19673.0,20214.65,63.25
2023-04-18 16:00:00,20652.0,21449.94,62.67
2023-04-18 17:00:00,22382.0,23221.29,62.4
2023-04-18 18:00:00,24092.0,24926.49,60.91
2023-04-18 19:00:00,25619.0,26419.81,58.8
2023-04-18 20:00:00,25944.0,26826.0,56.53
2023-04-18 21:00:00,25188.0,26046.76,55.76
2023-04-18 22:00:00,23873.0,24628.87,55.09
2023-04-18 23:00:00,22673.0,23170.29,54.43
2023-04-19 00:00:00,21973.0,22034.44,53.29
2023-04-19 01:00:00,21587.0,21326.51,52.29
2023-04-19 02:00:00,21277.0,20874.79,52.16
2023-04-19 03:00:00,21068.0,20732.01,51.75
2023-04-19 04:00:00,21420.0,21143.72,51.13
2023-04-19 05:00:00,22863.0,22326.94,50.2
2023-04-19 06:00:00,24389.0,23876.47,49.77
2023-04-19 07:00:00,24718.0,24127.37,50.25
2023-04-19 08:00:00,23723.0,23008.3,53.69
2023-04-19 09:00:00,22217.0,21257.13,57.45
2023-04-19 10:00:00,20508.0,19754.24,61.3
2023-04-19 11:00:00,19332.0,18873.13,64.04
2023-04-19 12:00:00,18666.0,18431.21,66.36
2023-04-19 13:00:00,18596.0,18408.88,68.2
2023-04-19 14:00:00,18776.0,18612.67,68.83
2023-04-19 15:00:00,18797.0,19222.04,69.22
2023-04-19 16:00:00,20143.0,20597.86,68.5
2023-04-19 17:00:00,21932.0,22540.73,66.92
2023-04-19 18:00:00,23685.0,24488.7,65.8
2023-04-19 19:00:00,25311.0,26057.8,63.86
2023-04-19 20:00:00,25693.0,26510.21,60.3
2023-04-19 21:00:00,25007.0,25773.99,58.82
2023-04-19 22:00:00,23626.0,24301.13,58.1
2023-04-19 23:00:00,22279.0,22866.1,57.29
2023-04-20 00:00:00,21603.0,22271.1,56.23
2023-04-20 01:00:00,21335.0,21550.44,55.69
2023-04-20 02:00:00,21234.0,21073.81,54.97
2023-04-20 03:00:00,21126.0,20933.02,54.41
2023-04-20 04:00:00,21463.0,21299.54,54.52
2023-04-20 05:00:00,22853.0,22526.79,54.27
2023-04-20 06:00:00,24331.0,24107.66,54.43
2023-04-20 07:00:00,24601.0,24365.42,54.82
2023-04-20 08:00:00,23568.0,23159.09,59.9
2023-04-20 09:00:00,22090.0,21314.41,63.79
2023-04-20 10:00:00,20904.0,19711.37,68.56
2023-04-20 11:00:00,20224.0,18695.8,73.29
2023-04-20 12:00:00,19901.0,18231.27,76.1
2023-04-20 13:00:00,19982.0,18271.95,77.7
2023-04-20 14:00:00,20244.0,18698.01,77.54
2023-04-20 15:00:00,20802.0,19546.35,76.98
2023-04-20 16:00:00,21961.0,21214.88,76.95
2023-04-20 17:00:00,23219.0,23218.85,76.03
2023-04-20 18:00:00,24550.0,24977.66,74.68
2023-04-20 19:00:00,25909.0,26451.38,71.64
2023-04-20 20:00:00,26035.0,26915.95,68.52
2023-04-20 21:00:00,25238.0,26140.04,66.56
2023-04-20 22:00:00,23850.0,24627.63,66.11
2023-04-20 23:00:00,22532.0,23162.78,65.37
2023-04-21 00:00:00,21626.0,22020.21,65.12
2023-04-21 01:00:00,20952.0,21305.95,65.17
2023-04-21 02:00:00,20564.0,20804.36,64.4
2023-04-21 03:00:00,20457.0,20624.48,64.06
2023-04-21 04:00:00,20917.0,20974.2,63.36
2023-04-21 05:00:00,22045.0,22044.23,62.91
2023-04-21 06:00:00,23329.0,23475.67,61.95
2023-04-21 07:00:00,23586.0,23765.28,62.33
2023-04-21 08:00:00,22720.0,22584.96,66.96
2023-04-21 09:00:00,22150.0,20889.36,72.28
2023-04-21 10:00:00,21616.0,19541.04,77.68
2023-04-21 11:00:00,21330.0,18588.95,82.27
2023-04-21 12:00:00,20960.0,18193.61,83.7
2023-04-21 13:00:00,21057.0,18300.08,83.25
2023-04-21 14:00:00,21257.0,18632.44,84.18
2023-04-21 15:00:00,21852.0,19328.08,83.26
2023-04-21 16:00:00,22841.0,20699.62,83.28
2023-04-21 17:00:00,24325.0,22610.2,82.54
2023-04-21 18:00:00,25808.0,24282.22,81.7
2023-04-21 19:00:00,26732.0,25595.2,77.14
2023-04-21 20:00:00,26668.0,26110.11,73.85
2023-04-21 21:00:00,25804.0,25513.83,72.25
2023-04-21 22:00:00,24393.0,24307.43,70.83
2023-04-21 23:00:00,22993.0,22950.69,70.36
2023-04-22 00:00:00,21886.0,22004.26,69.6
2023-04-22 01:00:00,21152.0,21161.73,67.68
2023-04-22 02:00:00,20621.0,20537.74,65.79
2023-04-22 03:00:00,20234.0,20172.94,64.56
2023-04-22 04:00:00,20086.0,20099.48,63.75
2023-04-22 05:00:00,20287.0,20463.72,62.37
2023-04-22 06:00:00,20493.0,20613.82,61.29
2023-04-22 07:00:00,20541.0,20272.88,61.83
2023-04-22 08:00:00,20280.0,19686.22,65.98
2023-04-22 09:00:00,19590.0,18702.26,70.74
2023-04-22 10:00:00,18647.0,17672.75,75.87
2023-04-22 11:00:00,18154.0,16944.41,79.52
2023-04-22 12:00:00,17979.0,16648.05,81.41
2023-04-22 13:00:00,18240.0,16574.01,82.74
2023-04-22 14:00:00,18828.0,16948.12,82.74
2023-04-22 15:00:00,19752.0,18010.66,80.8
2023-04-22 16:00:00,21070.0,19726.05,79.99
2023-04-22 17:00:00,22927.0,21691.07,78.42
2023-04-22 18:00:00,24573.0,23419.0,77.65
2023-04-22 19:00:00,25555.0,24616.45,74.1
2023-04-22 20:00:00,25546.0,25123.83,70.75
2023-04-22 21:00:00,24696.0,24614.18,67.69
2023-04-22 22:00:00,23515.0,23526.7,65.93
2023-04-22 23:00:00,22169.0,22249.71,64.33
2023-04-23 00:00:00,21265.0,21550.61,63.66
2023-04-23 01:00:00,20400.0,20646.41,62.29
2023-04-23 02:00:00,19839.0,19933.25,61.83
2023-04-23 03:00:00,19492.0,19546.73,60.35
2023-04-23 04:00:00,19224.0,19439.61,59.63
2023-04-23 05:00:00,19297.0,19547.93,59.29
2023-04-23 06:00:00,19290.0,19392.72,58.84
2023-04-23 07:00:00,19184.0,18809.63,58.44
2023-04-23 08:00:00,18901.0,17965.59,61.48
2023-04-23 09:00:00,18059.0,16702.8,64.74
2023-04-23 10:00:00,17427.0,15621.8,68.02
2023-04-23 11:00:00,17017.0,15015.92,71.02
2023-04-23 12:00:00,16835.0,14929.66,72.61
2023-04-23 13:00:00,17198.0,15123.57,72.88
2023-04-23 14:00:00,17699.0,15752.8,73.24
2023-04-23 15:00:00,18787.0,17026.06,72.99
2023-04-23 16:00:00,20360.0,18848.45,72.82
2023-04-23 17:00:00,22617.0,21197.26,70.84
2023-04-23 18:00:00,24342.0,23124.96,67.87
2023-04-23 19:00:00,25512.0,24557.58,64.78
2023-04-23 20:00:00,25683.0,25043.92,61.79
2023-04-23 21:00:00,24973.0,24400.6,59.88
2023-04-23 22:00:00,23901.0,23089.37,59.04
2023-04-23 23:00:00,22629.0,21651.35,59.18
2023-04-24 00:00:00,22042.0,20891.77,59.04
2023-04-24 01:00:00,21312.0,20148.18,58.87
2023-04-24 02:00:00,21008.0,19801.31,58.77
2023-04-24 03:00:00,20851.0,19728.56,58.66
2023-04-24 04:00:00,20819.0,20107.3,58.6
2023-04-24 05:00:00,21724.0,21349.6,58.46
2023-04-24 06:00:00,22972.0,22676.45,58.17
2023-04-24 07:00:00,23751.0,23144.71,58.14
2023-04-24 08:00:00,23732.0,22391.92,58.93
2023-04-24 09:00:00,23040.0,21002.66,60.35
2023-04-24 10:00:00,22165.0,19809.45,61.75
2023-04-24 11:00:00,21594.0,19029.2,64.65
2023-04-24 12:00:00,20856.0,18658.9,66.79
2023-04-24 13:00:00,20379.0,18718.27,68.2
2023-04-24 14:00:00,20488.0,18967.47,69.13
2023-04-24 15:00:00,20929.0,19833.61,69.84
2023-04-24 16:00:00,22198.0,21139.83,69.48
2023-04-24 17:00:00,23884.0,22852.57,67.87
2023-04-24 18:00:00,25427.0,24670.4,65.35
2023-04-24 19:00:00,26692.0,26171.71,62.94
2023-04-24 20:00:00,26746.0,26625.08,60.51
2023-04-24 21:00:00,25718.0,25784.08,59.23
2023-04-24 22:00:00,24150.0,24197.85,58.19
2023-04-24 23:00:00,22768.0,22689.7,57.85
2023-04-25 00:00:00,21743.0,21856.4,58.03
2023-04-25 01:00:00,21062.0,21061.23,57.99
2023-04-25 02:00:00,20804.0,20555.79,58.19
2023-04-25 03:00:00,20505.0,20349.91,58.08
2023-04-25 04:00:00,20909.0,20704.37,58.12
2023-04-25 05:00:00,21986.0,21791.38,58.17
2023-04-25 06:00:00,23384.0,23132.6,58.1
2023-04-25 07:00:00,23870.0,23719.44,58.26
2023-04-25 08:00:00,23176.0,22733.33,59.67
2023-04-25 09:00:00,22485.0,21214.43,61.41
2023-04-25 10:00:00,21826.0,19847.52,63.39
2023-04-25 11:00:00,20957.0,18916.0,65.57
2023-04-25 12:00:00,20471.0,18451.16,67.62
2023-04-25 13:00:00,20532.0,18518.78,68.92
2023-04-25 14:00:00,20485.0,18895.37,69.71
2023-04-25 15:00:00,21020.0,19731.66,70.09
2023-04-25 16:00:00,22683.0,21268.32,69.08
2023-04-25 17:00:00,24268.0,23084.49,67.64
2023-04-25 18:00:00,25751.0,25043.9,65.97
2023-04-25 19:00:00,26774.0,26391.75,63.86
2023-04-25 20:00:00,26865.0,26933.26,61.2
2023-04-25 21:00:00,25872.0,26211.75,59.74
2023-04-25 22:00:00,24310.0,24621.88,58.62
2023-04-25 23:00:00,22905.0,23047.57,58.06
2023-04-26 00:00:00,21992.0,22266.4,56.93
2023-04-26 01:00:00,21135.0,21476.32,56.32
2023-04-26 02:00:00,20668.0,20955.4,55.94
2023-04-26 03:00:00,20517.0,20730.87,55.99
2023-04-26 04:00:00,20950.0,20995.96,55.94
2023-04-26 05:00:00,22093.0,22082.71,56.26
2023-04-26 06:00:00,23441.0,23322.07,56.46
2023-04-26 07:00:00,24139.0,23565.49,57.15
2023-04-26 08:00:00,23816.0,22506.58,58.53
2023-04-26 09:00:00,22990.0,20855.04,59.99
2023-04-26 10:00:00,22412.0,19522.95,63.7
2023-04-26 11:00:00,22111.0,18735.04,68.45
2023-04-26 12:00:00,21951.0,18541.71,72.25
2023-04-26 13:00:00,22063.0,18811.13,73.9
2023-04-26 14:00:00,22475.0,19452.1,75.76
2023-04-26 15:00:00,23164.0,20454.21,74.89
2023-04-26 16:00:00,24660.0,22314.88,75.45
2023-04-26 17:00:00,26319.0,24112.36,73.72
2023-04-26 18:00:00,27861.0,25866.91,70.48
2023-04-26 19:00:00,28601.0,27032.05,66.58
2023-04-26 20:00:00,28256.0,27476.09,65.19
2023-04-26 21:00:00,27221.0,26576.7,63.64
2023-04-26 22:00:00,25467.0,24999.77,61.72
2023-04-26 23:00:00,23582.0,23403.07,61.02
2023-04-27 00:00:00,22605.0,22242.23,58.12
2023-04-27 01:00:00,22183.0,21481.76,56.34
2023-04-27 02:00:00,21808.0,20932.67,56.23
2023-04-27 03:00:00,21451.0,20713.8,55.35
2023-04-27 04:00:00,21604.0,21039.57,55.31
2023-04-27 05:00:00,22349.0,22158.67,55.18
2023-04-27 06:00:00,23599.0,23378.9,55.17
2023-04-27 07:00:00,24263.0,23755.89,55.44
2023-04-27 08:00:00,24117.0,22845.03,56.21
2023-04-27 09:00:00,23589.0,21457.04,62.89
2023-04-27 10:00:00,22986.0,20178.59,67.23
2023-04-27 11:00:00,22524.0,19537.77,68.81
2023-04-27 12:00:00,22427.0,19334.67,71.69
2023-04-27 13:00:00,23009.0,19659.41,73.35
2023-04-27 14:00:00,23396.0,20382.37,74.77
2023-04-27 15:00:00,24141.0,21443.84,74.26
2023-04-27 16:00:00,25901.0,23117.4,73.27
2023-04-27 17:00:00,27627.0,24859.6,73.92
2023-04-27 18:00:00,28769.0,26294.57,70.65
2023-04-27 19:00:00,29172.0,27263.39,66.88
2023-04-27 20:00:00,28859.0,27653.01,62.85
2023-04-27 21:00:00,27641.0,26740.57,58.96
2023-04-27 22:00:00,25645.0,25058.05,57.33
2023-04-27 23:00:00,23958.0,23454.49,55.85
2023-04-28 00:00:00,23104.0,22530.72,55.72
2023-04-28 01:00:00,22333.0,21576.38,54.81
2023-04-28 02:00:00,21863.0,20979.02,55.04
2023-04-28 03:00:00,21690.0,20809.55,54.7
2023-04-28 04:00:00,21882.0,21074.19,54.77
2023-04-28 05:00:00,22604.0,22106.21,54.95
2023-04-28 06:00:00,23805.0,23273.11,55.17
2023-04-28 07:00:00,24739.0,23601.72,55.17
2023-04-28 08:00:00,24606.0,22689.96,56.01
2023-04-28 09:00:00,24095.0,21321.1,58.57
2023-04-28 10:00:00,23331.0,19964.93,63.97
2023-04-28 11:00:00,22827.0,19133.71,68.16
2023-04-28 12:00:00,22530.0,18822.29,70.83
2023-04-28 13:00:00,22712.0,19019.0,71.69
2023-04-28 14:00:00,23266.0,19616.2,72.91
2023-04-28 15:00:00,24465.0,20560.76,72.61
2023-04-28 16:00:00,25925.0,22050.41,72.48
2023-04-28 17:00:00,27350.0,23949.45,70.2
2023-04-28 18:00:00,28578.0,25493.0,68.29
2023-04-28 19:00:00,29062.0,26590.56,64.92
2023-04-28 20:00:00,28653.0,26929.42,60.08
2023-04-28 21:00:00,27466.0,26174.14,57.9
2023-04-28 22:00:00,25869.0,24874.94,56.77
2023-04-28 23:00:00,24129.0,23444.45,56.17
2023-04-29 00:00:00,22856.0,22452.43,55.45
2023-04-29 01:00:00,21861.0,21487.61,55.72
2023-04-29 02:00:00,21159.0,20797.55,55.6
2023-04-29 03:00:00,20870.0,20410.47,55.62
2023-04-29 04:00:00,20714.0,20346.8,55.49
2023-04-29 05:00:00,20761.0,20640.16,55.58
2023-04-29 06:00:00,20981.0,20771.28,55.56
2023-04-29 07:00:00,21468.0,20517.01,55.58
2023-04-29 08:00:00,21598.0,19688.65,56.19
